folder_name	file_fastq	file_bam	RGID	RGLB	RGPL	RGSM	RGDS1	RGDS2	RGPU
dbfdd777-2a99-4357-a1cd-33b2e6dcdc6e	E6.17.1570.fastq.gz	E6.17.1570.step1.Aligned.sortedByCoord.out.bam	E6.17.1570	E6.17.1570	illumina	E6.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L7
627cb95d-60f4-43b5-93aa-8d46148f7242	E7.4.193.2.fastq.gz	E7.4.193.2.step1.Aligned.sortedByCoord.out.bam	E7.4.193.2	E7.4.193.2	illumina	E7.4	Smart-seq2	embryonic-cell-metazoa	Run0223_BC3JDHACXX_L1
3156704d-7e57-435e-abcb-a1c8f3920276	E6.12.1287.fastq.gz	E6.12.1287.step1.Aligned.sortedByCoord.out.bam	E6.12.1287	E6.12.1287	illumina	E6.12	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L5
77ff840e-bb27-476d-9c27-8533e6cc8245	E7.14.906.fastq.gz	E7.14.906.step1.Aligned.sortedByCoord.out.bam	E7.14.906	E7.14.906	illumina	E7.14	Smart-seq2	inner-cell-mass-cell	Run0247_BC4972ACXX_L6
01c3a640-4d68-4285-b243-d3d8712a36fb	E5.early.31.3070.fastq.gz	E5.early.31.3070.step1.Aligned.sortedByCoord.out.bam	E5.early.31.3070	E5.early.31.3070	illumina	E5.early.31	Smart-seq2	embryonic-cell-metazoa	Run0284_AC5WN7ACXX_L5
1ee90589-e14f-4a96-882b-48e721b2ceb8	E7.9.557.fastq.gz	E7.9.557.step1.Aligned.sortedByCoord.out.bam	E7.9.557	E7.9.557	illumina	E7.9	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L8
ff8ffd89-707e-4eb5-a90a-285ef69f3e1c	E7.4.225.fastq.gz	E7.4.225.step1.Aligned.sortedByCoord.out.bam	E7.4.225	E7.4.225	illumina	E7.4	Smart-seq2	embryonic-cell-metazoa	Run0223_BC3JDHACXX_L2
84531433-5b11-461e-98eb-e94ab5adc24d	E5.15.1823.fastq.gz	E5.15.1823.step1.Aligned.sortedByCoord.out.bam	E5.15.1823	E5.15.1823	illumina	E5.15	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L2
e6b0d766-5e53-471d-9d54-938bd761b646	E6.15.1470.fastq.gz	E6.15.1470.step1.Aligned.sortedByCoord.out.bam	E6.15.1470	E6.15.1470	illumina	E6.15	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L5
7b0bd70b-c3cf-410d-b3a7-b765b579799f	E5.early.31.3072.fastq.gz	E5.early.31.3072.step1.Aligned.sortedByCoord.out.bam	E5.early.31.3072	E5.early.31.3072	illumina	E5.early.31	Smart-seq2	embryonic-cell-metazoa	Run0284_AC5WN7ACXX_L5
d91ee34c-5233-457b-a850-b267bfeb13cf	E6.10.1045.fastq.gz	E6.10.1045.step1.Aligned.sortedByCoord.out.bam	E6.10.1045	E6.10.1045	illumina	E6.10	Smart-seq2	inner-cell-mass-cell	Run0248_AC4D43ACXX_L2
a38632c0-9e8b-4fa1-97eb-23e61e1d4755	E4.late.34.3171.fastq.gz	E4.late.34.3171.step1.Aligned.sortedByCoord.out.bam	E4.late.34.3171	E4.late.34.3171	illumina	E4.late.34	Smart-seq2	embryonic-cell-metazoa	Run0288_AC698EACXX_L2
a26f8628-2680-485c-bb34-76bccd9cb987	E5.14.1811.fastq.gz	E5.14.1811.step1.Aligned.sortedByCoord.out.bam	E5.14.1811	E5.14.1811	illumina	E5.14	Smart-seq2	embryonic-cell-metazoa	Run0256_AC53WMACXX_L8
97cca7ed-5f3d-4178-977a-c04557d88d72	E7.17.1308.fastq.gz	E7.17.1308.step1.Aligned.sortedByCoord.out.bam	E7.17.1308	E7.17.1308	illumina	E7.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L1
ace532ea-0883-4e95-8459-29f7df5d11e2	E6.4.427.fastq.gz	E6.4.427.step1.Aligned.sortedByCoord.out.bam	E6.4.427	E6.4.427	illumina	E6.4	Smart-seq2	embryonic-cell-metazoa	Run0224_AC3JF3ACXX_L3
b1379f4e-eab8-4383-980c-7fa1ba780b3b	E7.13.888.fastq.gz	E7.13.888.step1.Aligned.sortedByCoord.out.bam	E7.13.888	E7.13.888	illumina	E7.13	Smart-seq2	inner-cell-mass-cell	Run0247_BC4972ACXX_L5
ee329cad-cd8b-4e38-9fff-1a7129e65893	E7.12.879.fastq.gz	E7.12.879.step1.Aligned.sortedByCoord.out.bam	E7.12.879	E7.12.879	illumina	E7.12	Smart-seq2	inner-cell-mass-cell	Run0247_BC4972ACXX_L5
5c9f3be8-6e1a-4530-bd3a-eb44eaa8a1f9	E3.1.448.fastq.gz	E3.1.448.step1.Aligned.sortedByCoord.out.bam	E3.1.448	E3.1.448	illumina	E3.1	Smart-seq2	embryonic-cell-metazoa	Run0229_BC3N7TACXX_L2
32dc1aea-4f10-4814-a3db-3f3849a7b1ce	E6.8.787.fastq.gz	E6.8.787.step1.Aligned.sortedByCoord.out.bam	E6.8.787	E6.8.787	illumina	E6.8	Smart-seq2	embryonic-cell-metazoa	Run0247_BC4972ACXX_L1
36af868c-1424-48eb-8f23-73e73098b688	E6.8.815.fastq.gz	E6.8.815.step1.Aligned.sortedByCoord.out.bam	E6.8.815	E6.8.815	illumina	E6.8	Smart-seq2	embryonic-cell-metazoa	Run0247_BC4972ACXX_L2
784e1c7d-2bca-4713-a37f-dd527c48dd68	E5.40.3294.fastq.gz	E5.40.3294.step1.Aligned.sortedByCoord.out.bam	E5.40.3294	E5.40.3294	illumina	E5.40	Smart-seq2	inner-cell-mass-cell	Run0290_AC699YACXX_L5
aedbbd43-766d-4f2e-a0cf-f27bfbba46d4	E4.3.488.fastq.gz	E4.3.488.step1.Aligned.sortedByCoord.out.bam	E4.3.488	E4.3.488	illumina	E4.3	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L5
af638052-c610-4a76-a303-5dfe67a361aa	E6.8.813.fastq.gz	E6.8.813.step1.Aligned.sortedByCoord.out.bam	E6.8.813	E6.8.813	illumina	E6.8	Smart-seq2	embryonic-cell-metazoa	Run0247_BC4972ACXX_L2
aa154164-c420-4641-8e34-e95bc852552b	E6.14.1413.fastq.gz	E6.14.1413.step1.Aligned.sortedByCoord.out.bam	E6.14.1413	E6.14.1413	illumina	E6.14	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L3
50bc82c8-9ccf-4da6-9734-ffd40a5c04f8	E5.41.3318.fastq.gz	E5.41.3318.step1.Aligned.sortedByCoord.out.bam	E5.41.3318	E5.41.3318	illumina	E5.41	Smart-seq2	inner-cell-mass-cell	Run0292_AC699LACXX_L3
5c586ef4-0368-4e6f-8ed1-0f84dab2c501	E7.14.901.fastq.gz	E7.14.901.step1.Aligned.sortedByCoord.out.bam	E7.14.901	E7.14.901	illumina	E7.14	Smart-seq2	inner-cell-mass-cell	Run0247_BC4972ACXX_L6
836e38c3-01c4-4960-819d-b61e6c26ea43	E7.17.1305.fastq.gz	E7.17.1305.step1.Aligned.sortedByCoord.out.bam	E7.17.1305	E7.17.1305	illumina	E7.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L1
b15d311a-801d-44d3-afcf-586992a80344	E6.16.1501.fastq.gz	E6.16.1501.step1.Aligned.sortedByCoord.out.bam	E6.16.1501	E6.16.1501	illumina	E6.16	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L5
bc560921-ce51-497a-a059-270041673ace	E6.14.1428.fastq.gz	E6.14.1428.step1.Aligned.sortedByCoord.out.bam	E6.14.1428	E6.14.1428	illumina	E6.14	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L4
9c579d50-ed88-4cb2-a581-3ed1c88d6972	E6.18.1626.fastq.gz	E6.18.1626.step1.Aligned.sortedByCoord.out.bam	E6.18.1626	E6.18.1626	illumina	E6.18	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L8
cc5d0f0b-9062-4986-b6c6-b11d57147957	E7.4.193.1.fastq.gz	E7.4.193.1.step1.Aligned.sortedByCoord.out.bam	E7.4.193.1	E7.4.193.1	illumina	E7.4	Smart-seq2	embryonic-cell-metazoa	Run0221_BC3H8JACXX_L6
36ff86bc-2abe-4188-9c3a-b32b4db13d71	E3.1.445.fastq.gz	E3.1.445.step1.Aligned.sortedByCoord.out.bam	E3.1.445	E3.1.445	illumina	E3.1	Smart-seq2	embryonic-cell-metazoa	Run0229_BC3N7TACXX_L2
c210e29d-01d3-4bd7-ac29-a08ef0e080fb	E7.19.1567.fastq.gz	E7.19.1567.step1.Aligned.sortedByCoord.out.bam	E7.19.1567	E7.19.1567	illumina	E7.19	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L7
60caa2ba-cd97-4c41-9405-fc0b44af3c9d	E3.51.3421.fastq.gz	E3.51.3421.step1.Aligned.sortedByCoord.out.bam	E3.51.3421	E3.51.3421	illumina	E3.51	Smart-seq2	embryonic-cell-metazoa	Run0343_AC87WGACXX_L5
8d6bdea3-1f2c-4a0b-a39b-d208396305be	E7.9.559.fastq.gz	E7.9.559.step1.Aligned.sortedByCoord.out.bam	E7.9.559	E7.9.559	illumina	E7.9	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L8
1acd9a08-e2a8-47ec-b9f8-050716194f7b	E5.16.1893.fastq.gz	E5.16.1893.step1.Aligned.sortedByCoord.out.bam	E5.16.1893	E5.16.1893	illumina	E5.16	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L6
a1cbd3c2-f2ae-4752-971b-0f6b1c802f0d	E6.1.79.fastq.gz	E6.1.79.step1.Aligned.sortedByCoord.out.bam	E6.1.79	E6.1.79	illumina	E6.1	Smart-seq2	embryonic-cell-metazoa	Run0208_AC2LDDACXX_L3
b158a9da-782c-425c-871f-f105c74384df	E6.12.1275.fastq.gz	E6.12.1275.step1.Aligned.sortedByCoord.out.bam	E6.12.1275	E6.12.1275	illumina	E6.12	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L6
eb2b78e2-3975-409a-8cf7-845cb71469de	E3.51.3423.fastq.gz	E3.51.3423.step1.Aligned.sortedByCoord.out.bam	E3.51.3423	E3.51.3423	illumina	E3.51	Smart-seq2	embryonic-cell-metazoa	Run0343_AC87WGACXX_L5
072dda88-643a-43e9-b425-22a4ef9e7549	E4.late.34.3174.fastq.gz	E4.late.34.3174.step1.Aligned.sortedByCoord.out.bam	E4.late.34.3174	E4.late.34.3174	illumina	E4.late.34	Smart-seq2	embryonic-cell-metazoa	Run0288_AC698EACXX_L2
5063e814-3e09-43aa-adac-4ef50631e866	E4.10.1230.fastq.gz	E4.10.1230.step1.Aligned.sortedByCoord.out.bam	E4.10.1230	E4.10.1230	illumina	E4.10	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L7
5526afe4-9cdb-47eb-b980-1e3e5a4115f7	E7.9.538.fastq.gz	E7.9.538.step1.Aligned.sortedByCoord.out.bam	E7.9.538	E7.9.538	illumina	E7.9	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L7
3ddcdea7-a60b-4c10-85e8-20da80321fd7	E5.41.3322.fastq.gz	E5.41.3322.step1.Aligned.sortedByCoord.out.bam	E5.41.3322	E5.41.3322	illumina	E5.41	Smart-seq2	inner-cell-mass-cell	Run0292_AC699LACXX_L3
d5196a4e-9fe6-4506-a29d-4f67d2226a1f	E4.late.35.3207.fastq.gz	E4.late.35.3207.step1.Aligned.sortedByCoord.out.bam	E4.late.35.3207	E4.late.35.3207	illumina	E4.late.35	Smart-seq2	embryonic-cell-metazoa	Run0290_AC699YACXX_L2
d2cd2d4c-0089-43cc-bed5-0849eb08fa2a	E6.10.1051.fastq.gz	E6.10.1051.step1.Aligned.sortedByCoord.out.bam	E6.10.1051	E6.10.1051	illumina	E6.10	Smart-seq2	inner-cell-mass-cell	Run0248_AC4D43ACXX_L3
60675ab4-466b-44b2-976a-1a45ba4ee03d	E3.45.3379.fastq.gz	E3.45.3379.step1.Aligned.sortedByCoord.out.bam	E3.45.3379	E3.45.3379	illumina	E3.45	Smart-seq2	embryonic-cell-metazoa	Run0343_AC87WGACXX_L4
30451a97-9e0f-44a9-802a-83a65e635d92	E6.18.1635.fastq.gz	E6.18.1635.step1.Aligned.sortedByCoord.out.bam	E6.18.1635	E6.18.1635	illumina	E6.18	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L6
7b442434-0a38-4170-99e7-50e1a07946c0	E6.13.1372.fastq.gz	E6.13.1372.step1.Aligned.sortedByCoord.out.bam	E6.13.1372	E6.13.1372	illumina	E6.13	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L3
8341f23a-b107-4545-a487-39d9ac0fd564	E7.6.250.fastq.gz	E7.6.250.step1.Aligned.sortedByCoord.out.bam	E7.6.250	E7.6.250	illumina	E7.6	Smart-seq2	embryonic-cell-metazoa	Run0223_BC3JDHACXX_L1
0f506fd0-72fb-4fcb-a872-7c1e0e377dfd	E7.11.855.fastq.gz	E7.11.855.step1.Aligned.sortedByCoord.out.bam	E7.11.855	E7.11.855	illumina	E7.11	Smart-seq2	inner-cell-mass-cell	Run0247_BC4972ACXX_L4
a3397fc2-24ad-4166-b6fd-21925f460757	E4.9.1203.fastq.gz	E4.9.1203.step1.Aligned.sortedByCoord.out.bam	E4.9.1203	E4.9.1203	illumina	E4.9	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L6
08f629b3-e90e-4552-81c9-ecfb039c7288	E7.17.1341.fastq.gz	E7.17.1341.step1.Aligned.sortedByCoord.out.bam	E7.17.1341	E7.17.1341	illumina	E7.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L2
cf435639-70d8-47b8-8318-5f736bdfb9f7	E6.15.1434.fastq.gz	E6.15.1434.step1.Aligned.sortedByCoord.out.bam	E6.15.1434	E6.15.1434	illumina	E6.15	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L4
849337dc-33f1-4993-93a2-31081c332f61	E6.17.1607.fastq.gz	E6.17.1607.step1.Aligned.sortedByCoord.out.bam	E6.17.1607	E6.17.1607	illumina	E6.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L8
4e4324b6-3274-4b75-a9f3-379d72f872e1	E6.16.1497.fastq.gz	E6.16.1497.step1.Aligned.sortedByCoord.out.bam	E6.16.1497	E6.16.1497	illumina	E6.16	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L3
144c64c4-77af-4311-8de6-266708169169	E7.2.154.fastq.gz	E7.2.154.step1.Aligned.sortedByCoord.out.bam	E7.2.154	E7.2.154	illumina	E7.2	Smart-seq2	embryonic-cell-metazoa	Run0215_BC2NRKACXX_L7
c887a6e4-0a4b-4d43-9b7d-a5ba2082e4e3	E6.18.1628.fastq.gz	E6.18.1628.step1.Aligned.sortedByCoord.out.bam	E6.18.1628	E6.18.1628	illumina	E6.18	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L8
3f960b8d-1a0b-4554-a774-336793746d96	E6.8.769.fastq.gz	E6.8.769.step1.Aligned.sortedByCoord.out.bam	E6.8.769	E6.8.769	illumina	E6.8	Smart-seq2	embryonic-cell-metazoa	Run0247_BC4972ACXX_L1
43f87212-1c5a-459d-b0f5-e5689073c7b2	E5.15.1831.fastq.gz	E5.15.1831.step1.Aligned.sortedByCoord.out.bam	E5.15.1831	E5.15.1831	illumina	E5.15	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L2
9aae5688-b406-442d-bc11-b51429bb56fd	E6.1.81.fastq.gz	E6.1.81.step1.Aligned.sortedByCoord.out.bam	E6.1.81	E6.1.81	illumina	E6.1	Smart-seq2	embryonic-cell-metazoa	Run0208_AC2LDDACXX_L3
fcaca2d7-8518-4819-a8f5-6cee229916f7	E7.14.895.fastq.gz	E7.14.895.step1.Aligned.sortedByCoord.out.bam	E7.14.895	E7.14.895	illumina	E7.14	Smart-seq2	inner-cell-mass-cell	Run0247_BC4972ACXX_L6
db090a84-3684-46d5-9d95-cac6f2c0b109	E7.17.1334.fastq.gz	E7.17.1334.step1.Aligned.sortedByCoord.out.bam	E7.17.1334	E7.17.1334	illumina	E7.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L2
ae1e7343-0573-460d-b1b7-1cff051c0b2b	E7.10.766.fastq.gz	E7.10.766.step1.Aligned.sortedByCoord.out.bam	E7.10.766	E7.10.766	illumina	E7.10	Smart-seq2	inner-cell-mass-cell	Run0246_AC48UDACXX_L6
a1bcc20c-0c91-40f3-9c5f-40206b2c4b93	E5.40.3304.fastq.gz	E5.40.3304.step1.Aligned.sortedByCoord.out.bam	E5.40.3304	E5.40.3304	illumina	E5.40	Smart-seq2	inner-cell-mass-cell	Run0290_AC699YACXX_L5
1f665bb5-5a3b-43e6-b67e-95345343d5af	E7.4.214.fastq.gz	E7.4.214.step1.Aligned.sortedByCoord.out.bam	E7.4.214	E7.4.214	illumina	E7.4	Smart-seq2	embryonic-cell-metazoa	Run0221_BC3H8JACXX_L5
1856ce0b-6cb2-4a41-9154-d321cb6d0a38	E5.40.3284.fastq.gz	E5.40.3284.step1.Aligned.sortedByCoord.out.bam	E5.40.3284	E5.40.3284	illumina	E5.40	Smart-seq2	inner-cell-mass-cell	Run0290_AC699YACXX_L5
db3e2bf0-87b2-48b8-a5ae-52fb551456df	E7.2.159.fastq.gz	E7.2.159.step1.Aligned.sortedByCoord.out.bam	E7.2.159	E7.2.159	illumina	E7.2	Smart-seq2	embryonic-cell-metazoa	Run0215_BC2NRKACXX_L7
cec38f07-b0f6-4a8e-add0-40a7817ce16d	E7.10.760.fastq.gz	E7.10.760.step1.Aligned.sortedByCoord.out.bam	E7.10.760	E7.10.760	illumina	E7.10	Smart-seq2	inner-cell-mass-cell	Run0246_AC48UDACXX_L6
3bd64abc-4d48-482d-981c-1fcc7b1c8665	E6.13.1382.fastq.gz	E6.13.1382.step1.Aligned.sortedByCoord.out.bam	E6.13.1382	E6.13.1382	illumina	E6.13	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L3
4f2d6ba1-88c5-4404-8f50-7a6a289d9f74	E4.5.512.fastq.gz	E4.5.512.step1.Aligned.sortedByCoord.out.bam	E4.5.512	E4.5.512	illumina	E4.5	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L6
ae666c0f-c149-4c9d-925f-6b525ccd4887	E4.late.34.3173.fastq.gz	E4.late.34.3173.step1.Aligned.sortedByCoord.out.bam	E4.late.34.3173	E4.late.34.3173	illumina	E4.late.34	Smart-seq2	embryonic-cell-metazoa	Run0288_AC698EACXX_L2
d478baa3-dc5e-472b-bf75-f1207b2c62e9	E6.9.1023.fastq.gz	E6.9.1023.step1.Aligned.sortedByCoord.out.bam	E6.9.1023	E6.9.1023	illumina	E6.9	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L2
ff07ca0e-55d6-45ee-b76d-86290e4d62f3	E7.16.1142.fastq.gz	E7.16.1142.step1.Aligned.sortedByCoord.out.bam	E7.16.1142	E7.16.1142	illumina	E7.16	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L5
804d7727-c0ca-4b16-958d-d64ef08c4c11	E5.15.1829.fastq.gz	E5.15.1829.step1.Aligned.sortedByCoord.out.bam	E5.15.1829	E5.15.1829	illumina	E5.15	Smart-seq2	embryonic-cell-metazoa	Run0257_BC53U3ACXX_L2
ed9ece98-5bb9-4fe6-b6ac-e732c1e01591	E6.12.1286.fastq.gz	E6.12.1286.step1.Aligned.sortedByCoord.out.bam	E6.12.1286	E6.12.1286	illumina	E6.12	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L5
640fa92a-2b55-494a-bace-cc58cddad88a	E4.10.1223.fastq.gz	E4.10.1223.step1.Aligned.sortedByCoord.out.bam	E4.10.1223	E4.10.1223	illumina	E4.10	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L7
8e70c6e8-bf27-4e99-a01a-18d18008bcaf	E7.17.1312.fastq.gz	E7.17.1312.step1.Aligned.sortedByCoord.out.bam	E7.17.1312	E7.17.1312	illumina	E7.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L1
17d4475b-36fd-42e8-8b58-700636286504	E7.19.1545.fastq.gz	E7.19.1545.step1.Aligned.sortedByCoord.out.bam	E7.19.1545	E7.19.1545	illumina	E7.19	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L6
1b0043d3-089f-4c0e-8563-d9d9a225de41	E5.7.674.fastq.gz	E5.7.674.step1.Aligned.sortedByCoord.out.bam	E5.7.674	E5.7.674	illumina	E5.7	Smart-seq2	embryonic-cell-metazoa	Run0246_AC48UDACXX_L4
dea29a89-87e1-44a5-8bff-44169c6fc255	E5.12.1036.fastq.gz	E5.12.1036.step1.Aligned.sortedByCoord.out.bam	E5.12.1036	E5.12.1036	illumina	E5.12	Smart-seq2	inner-cell-mass-cell	Run0248_AC4D43ACXX_L2
4052b32c-7715-4c33-b1f1-ffd4e03d507f	E4.9.1217.fastq.gz	E4.9.1217.step1.Aligned.sortedByCoord.out.bam	E4.9.1217	E4.9.1217	illumina	E4.9	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L7
1e6810e1-8e46-4327-898c-481d814aee5a	E7.9.570.fastq.gz	E7.9.570.step1.Aligned.sortedByCoord.out.bam	E7.9.570	E7.9.570	illumina	E7.9	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L8
02cefa4f-a9dd-423b-8048-ceb02f790a2a	E6.15.1436.fastq.gz	E6.15.1436.step1.Aligned.sortedByCoord.out.bam	E6.15.1436	E6.15.1436	illumina	E6.15	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L4
b496ae99-9687-4f55-aaa0-30f77ca6c319	E7.9.568.fastq.gz	E7.9.568.step1.Aligned.sortedByCoord.out.bam	E7.9.568	E7.9.568	illumina	E7.9	Smart-seq2	embryonic-cell-metazoa	Run0231_AC3NBVACXX_L8
2ceec33d-b166-401a-9062-87f62d98bdfa	E3.49.3407.fastq.gz	E3.49.3407.step1.Aligned.sortedByCoord.out.bam	E3.49.3407	E3.49.3407	illumina	E3.49	Smart-seq2	embryonic-cell-metazoa	Run0343_AC87WGACXX_L5
51beed8a-85e5-42d1-9197-cfbc43828a01	E6.17.1618.fastq.gz	E6.17.1618.step1.Aligned.sortedByCoord.out.bam	E6.17.1618	E6.17.1618	illumina	E6.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L8
7e36e8e3-2634-4fb7-9a79-bd66a1543d83	E7.5.235.fastq.gz	E7.5.235.step1.Aligned.sortedByCoord.out.bam	E7.5.235	E7.5.235	illumina	E7.5	Smart-seq2	embryonic-cell-metazoa	Run0223_BC3JDHACXX_L2
d26d4baf-3eb5-42c2-b9f9-1a00ffa5bbfa	E6.14.1407.fastq.gz	E6.14.1407.step1.Aligned.sortedByCoord.out.bam	E6.14.1407	E6.14.1407	illumina	E6.14	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L3
51688ca5-68d4-4aa9-839e-026ce9b88502	E6.8.798.fastq.gz	E6.8.798.step1.Aligned.sortedByCoord.out.bam	E6.8.798	E6.8.798	illumina	E6.8	Smart-seq2	embryonic-cell-metazoa	Run0247_BC4972ACXX_L2
057701e0-9bf9-48a4-b004-29d5d2decacd	E6.17.1600.fastq.gz	E6.17.1600.step1.Aligned.sortedByCoord.out.bam	E6.17.1600	E6.17.1600	illumina	E6.17	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L8
6b5a104a-f17b-4fa0-a42a-e77500a3b9f9	E4.9.1210.fastq.gz	E4.9.1210.step1.Aligned.sortedByCoord.out.bam	E4.9.1210	E4.9.1210	illumina	E4.9	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L6
398b502d-be3e-4f14-9f70-ea11d2ac0d07	E6.15.1478.fastq.gz	E6.15.1478.step1.Aligned.sortedByCoord.out.bam	E6.15.1478	E6.15.1478	illumina	E6.15	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L5
d07c2903-8388-42a1-9e36-565f95a5dce6	E7.8.312.fastq.gz	E7.8.312.step1.Aligned.sortedByCoord.out.bam	E7.8.312	E7.8.312	illumina	E7.8	Smart-seq2	embryonic-cell-metazoa	Run0224_AC3JF3ACXX_L4
29108c9d-cfb2-4b35-afaa-5338c6c4182c	E3.50.3416.fastq.gz	E3.50.3416.step1.Aligned.sortedByCoord.out.bam	E3.50.3416	E3.50.3416	illumina	E3.50	Smart-seq2	embryonic-cell-metazoa	Run0343_AC87WGACXX_L5
caebca09-107b-4816-8af3-34ca7550afc8	E5.14.1790.fastq.gz	E5.14.1790.step1.Aligned.sortedByCoord.out.bam	E5.14.1790	E5.14.1790	illumina	E5.14	Smart-seq2	embryonic-cell-metazoa	Run0256_AC53WMACXX_L8
9e66758c-0a1f-474f-9d10-96539f50a0e7	E7.16.1114.fastq.gz	E7.16.1114.step1.Aligned.sortedByCoord.out.bam	E7.16.1114	E7.16.1114	illumina	E7.16	Smart-seq2	embryonic-cell-metazoa	Run0248_AC4D43ACXX_L7
98133910-90d7-456f-ac0e-a0eb5eaf4998	E5.43.3354.fastq.gz	E5.43.3354.step1.Aligned.sortedByCoord.out.bam	E5.43.3354	E5.43.3354	illumina	E5.43	Smart-seq2	embryonic-cell-metazoa	Run0292_AC699LACXX_L4
f70b5c2c-7cf6-44b9-a7e8-514e0206cea2	E7.15.1099.fastq.gz	E7.15.1099.step1.Aligned.sortedByCoord.out.bam	E7.15.1099	E7.15.1099	illumina	E7.15	Smart-seq2	inner-cell-mass-cell	Run0248_AC4D43ACXX_L4
6d633198-9e5c-47d0-9167-c2df844bb5a2	E6.13.1368.fastq.gz	E6.13.1368.step1.Aligned.sortedByCoord.out.bam	E6.13.1368	E6.13.1368	illumina	E6.13	Smart-seq2	embryonic-cell-metazoa	Run0253_BC4H6AACXX_L2
94001c98-3d96-4145-a54f-d983b3d99352	E7.14.910.fastq.gz	E7.14.910.step1.Aligned.sortedByCoord.out.bam	E7.14.910	E7.14.910	illumina	E7.14	Smart-seq2	inner-cell-mass-cell	Run0247_BC4972ACXX_L6
f77131ab-566f-49a8-ae95-13a9268c70f5	E5.6.379.fastq.gz	E5.6.379.step1.Aligned.sortedByCoord.out.bam	E5.6.379	E5.6.379	illumina	E5.6	Smart-seq2	embryonic-cell-metazoa	Run0229_BC3N7TACXX_L2
13fbce07-26b5-43a4-8c76-eab5c7bd6e5f	E7.4.227.fastq.gz	E7.4.227.step1.Aligned.sortedByCoord.out.bam	E7.4.227	E7.4.227	illumina	E7.4	Smart-seq2	embryonic-cell-metazoa	Run0223_BC3JDHACXX_L2
5cc097a3-a544-4c63-a1d9-f1d0dba3987f	E7.5.243.fastq.gz	E7.5.243.step1.Aligned.sortedByCoord.out.bam	E7.5.243	E7.5.243	illumina	E7.5	Smart-seq2	embryonic-cell-metazoa	Run0223_BC3JDHACXX_L1
3162e8dc-5151-4f4f-8f93-60a9d977e116	E3.46.3386.fastq.gz	E3.46.3386.step1.Aligned.sortedByCoord.out.bam	E3.46.3386	E3.46.3386	illumina	E3.46	Smart-seq2	embryonic-cell-metazoa	Run0343_AC87WGACXX_L4
